IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,ConditionName,IncidentType,Event,EventName,Reason,day,dur
583336,2020-02-06T19:06:00Z,2020-02-07T23:55:09Z,SR-2795,Huffine Farm Rd,Heading South,NA,NA,36.1429887,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding,2020-02-06,1.200798611111111
583337,2020-02-06T19:06:00Z,2020-02-07T20:30:00Z,SR-2178,Philpott Rd,Both Directions,NA,NA,36.41275732,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.8078819444444444
583338,2020-02-06T19:08:00Z,2020-02-07T05:00:00Z,SR-2400,Barrier Rd,Both Directions,SR-2411,Irish Potato Rd,35.48042179,Road Closed,Weather Event,153,2/6/20 Rain Event,Closed due to flooding,2020-02-06,0.4111111111111111
583339,2020-02-06T19:10:00Z,2020-12-31T20:10:00Z,SR-1416,Martin Road,Both Directions,SR-1415,Cross Rd,35.33788848,Cleared,Weather Event,1,None,ROAD IS CLOSED; DUE TO SINK HOLE.  WILL BE CLOSED UNKNOWN LENGTH OF TIME.,2020-02-06,180.70868055555556
583340,2020-02-06T19:11:00Z,2020-02-08T00:00:00Z,SR-1113,Byrd RD,Both Directions,NA,NA,35.69874789,Cleared,Weather Event,153,2/6/20 Rain Event,ROAD CLOSED IN BOTH DIRECTIONS DUE TO FLOODING,2020-02-06,0.6432986111111111
583341,2020-02-06T19:13:00Z,2020-02-07T20:30:00Z,SR-2150,River Rd,Both Directions,NA,NA,36.41218605,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding between Erin Lane and MacGregor Lane,2020-02-06,0.8201388888888889
583342,2020-02-06T19:10:00Z,2020-02-07T20:10:00Z,NC-208,NA,Both Directions,US-25,US 25/70,35.91460247,Cleared,Weather Event,153,2/6/20 Rain Event,NC 208 has reopened.,2020-02-06,0.6099652777777778
583343,2020-02-06T19:20:00Z,2020-02-07T20:20:00Z,SR-1743,Bear Poplar Road,Both Directions,NC-801,NC 801,35.71721866,Cleared,Weather Event,153,2/6/20 Rain Event,Bear Poplar Road is closed due to high water,2020-02-06,0.8811921296296296
583344,2020-02-06T19:20:00Z,2020-02-07T17:00:00Z,SR-1329,Warlick Rd,Both Directions,SR-1325,Turnpike Rd,35.36407467,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,2020-02-06,0.7303472222222221
583345,2020-02-06T19:17:00Z,2020-02-07T02:00:00Z,SR-2119,Kerns Rd,Both Directions,NA,NA,35.38157883,Road Closed,Weather Event,153,2/6/20 Rain Event,"Crossover pipe overflowing, Water Flooding the Roadway at 10820 Kerns Road.",2020-02-06,0.2798611111111111
583346,2020-02-06T18:44:00Z,2020-05-23T19:29:10Z,SR-1105,New River Bridge Rd,Both Directions,SR-1103,Liberty Grove Ch Rd,36.28760562,Cleared,Weather Event,1,None,Bridge #226 Closed due to Flooding on New RIver Bridge Road (SR 1105),2020-05-20,3.2702546296296293
583347,2020-02-06T19:27:00Z,2020-02-07T20:58:31Z,SR-1743,Twin Locust Rd,Both Directions,SR-1742,Grissel Tail Rd,36.34298001,Cleared,Weather Event,153,2/6/20 Rain Event,Bridge #218 Closed due to Flooding on Twin Locust Road (SR 1748),2020-02-06,1.0635532407407406
583348,2020-02-06T19:31:00Z,2020-02-08T17:01:00Z,SR-1222,Methodist Camp Rd,Both Directions,NA,Boggs Road,36.3665938,Road Closed,Weather Event,153,2/6/20 Rain Event,"Bridge #509 Closed due to Flooding on Methodist Camp Road (SR 1222)
",2020-02-06,1.8958333333333333
583349,2020-02-06T19:13:00Z,2020-02-07T05:00:00Z,SR-1309,Stough Rd,Both Directions,SR-1304,Roberta Rd,35.36091125,Road Closed,Weather Event,153,2/6/20 Rain Event,Road due to flooding,2020-02-06,0.4076388888888889
583352,2020-02-06T19:35:00Z,2020-02-08T17:00:00Z,SR-1159,Bare Rd,Both Directions,NA,NA,36.3470515,Road Closed,Weather Event,153,2/6/20 Rain Event,Bridge #466 Closed due to Flooding on Boggs Road (SR1159),2020-02-06,1.892361111111111
583353,2020-02-06T19:38:00Z,2020-02-07T20:38:00Z,SR-1520,Old Graham Rd,Both Directions,SR-1516,Old Graham Rd,35.76269395,Cleared,Weather Event,153,2/6/20 Rain Event,Tree down in Power Lines near House 3200,2020-02-06,0.5691435185185185
583354,2020-02-06T19:36:00Z,2020-02-07T15:00:00Z,SR-1111,Jacob Fork River Rd,Both Directions,SR-1112,Fd Rd,35.61508949,Cleared,Weather Event,153,2/6/20 Rain Event,Jacob Ford River Rd (SR 1111) has reopened near FD Rd (SR1112)..,2020-02-06,0.7020833333333333
583355,2020-02-06T19:38:00Z,2020-02-07T20:00:00Z,SR-1969,Booger Hollar Rd,Both Directions,NA,NA,35.25480761,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1969 Booger Holler Rd is back open.,2020-02-06,1.0152777777777777
583357,2020-02-06T19:42:00Z,2020-02-07T20:00:00Z,SR-1967,Sides Rd,Both Directions,NA,NA,35.28224205,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1967 Sides Rd is back open.,2020-02-06,1.0125
583361,2020-02-06T19:46:00Z,2020-02-07T20:00:00Z,SR-1923,Old Cottonville Rd,Both Directions,NA,NA,35.21888927,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1923 Old Cottonville Rd is back open.,2020-02-06,1.0097222222222222
583362,2020-02-06T19:47:00Z,2020-02-07T20:30:00Z,SR-1553,Rhodes Rd,Both Directions,NA,NA,36.51359459,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding between Garrett Rd and Westerly Park Rd.,2020-02-06,0.7349884259259258
583363,2020-02-06T19:46:00Z,2020-02-08T03:00:00Z,SR-1131,Pittstown Rd,Both Directions,SR-1133,Sain Rd,35.66050029,Cleared,Weather Event,153,2/6/20 Rain Event,Pttstown Rd (SR 1131) is closed near Sain Rd (SR 1133) due to flooding.,2020-02-06,0.02126157407407407
583364,2020-02-06T19:50:00Z,2020-02-07T14:00:00Z,NC-18,NA,Both Directions,SR-1501,Antioch Rd,35.82795414,Cleared,Weather Event,153,2/6/20 Rain Event,The road is closed at Antioch Road due to flooding.,2020-02-06,0.09032407407407407
583371,2020-02-06T20:02:00Z,2020-02-08T02:00:00Z,SR-1301,Paint Rock Road,Both Directions,US-25,US 25/70,35.93155467,Cleared,Weather Event,153,2/6/20 Rain Event,Traffic has returned to normal and the road is open.,2020-02-06,1.2205671296296297
583372,2020-02-06T19:50:00Z,2020-02-07T20:50:00Z,SR-1372,Alamance Rd,Both Directions,SR-1376,Mecklenburg Rd,36.01180352,Road Closed,Weather Event,153,2/6/20 Rain Event,Alamance Rd. has reopened after flooding in between Mecklenburg Rd. and Dorchester Rd.,2020-02-06,0.673611111111111
583374,2020-02-06T19:58:00Z,2020-02-07T20:58:00Z,SR-1915,Smith Town Rd,Both Directions,SR-1914,Zion Church Rd,34.84117741,Road Closed,Weather Event,153,2/6/20 Rain Event,Smithtown Rd is closed between Zion Church Rd. & White Store Rd.,2020-02-06,0.6263888888888889
583375,2020-02-06T20:02:00Z,2020-02-07T16:38:44Z,SR-2221,Rockford Rd,Both Directions,SR-2230,Old Rockford Rd,36.26848503,Cleared,Weather Event,153,2/6/20 Rain Event,Rockford Road has reopened at Old Rockford Road.,2020-02-06,0.8588425925925925
583376,2020-02-06T20:06:00Z,2020-02-18T20:50:09Z,SR-1304,River Rd,Both Directions,US-25,US 25/70,35.89817108,Cleared,Weather Event,153,2/6/20 Rain Event,The road has reopened near the French Broad River.,2020-02-06,12.030659722222222
583384,2020-02-06T20:16:00Z,2020-04-03T20:30:00Z,SR-1139,Finger Bridge Rd,Both Directions,SR-9999,Country View Ln,35.64742927,Cleared,Weather Event,1,None,Finger Bridge Rd (SR 1139) is closed due to bridge repairs.,2020-02-06,48.732638888888886
583385,2020-02-06T20:15:00Z,2020-02-09T17:00:00Z,SR-1974,Town Creek Rd,Both Directions,NA,NA,36.47740389,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,2.0132291666666666
583387,2020-02-06T15:55:00Z,2020-02-09T21:22:00Z,SR-1540,Wilson Rd,Both Directions,SR-1504,Old Hendersonville Hwy,35.25101609,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water the road is closed,2020-02-06,2.8477777777777775
583389,2020-02-06T20:23:00Z,2020-02-10T21:23:00Z,SR-1652,Lockhart Rd,Both Directions,NA,NA,35.02593,Cleared,Weather Event,153,2/6/20 Rain Event,Lockhart Rd is closed due to high water between US 52 N & SR-1641,2020-02-06,3.9488541666666666
583390,2020-02-06T20:04:00Z,2020-02-07T05:00:00Z,SR-1622,Trinity Ch. Road,Both Directions,SR-1430,George W Liles Pkwy NW,35.45367745,Road Closed,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding,2020-02-06,0.3722222222222222
583393,2020-02-06T20:30:00Z,2020-02-07T21:30:00Z,SR-1004,W Lawyers Rd,Both Directions,SR-1520,Indian Trail Fairview Rd,35.11121151,Road Closed,Weather Event,153,2/6/20 Rain Event,W. Lawyers Rd. between Indian Trail Fairview & Redwood Dr,2020-02-06,0.6041666666666666
583394,2020-02-06T20:32:00Z,2020-02-10T21:32:00Z,SR-1641,Brown Creek Church Rd,Both Directions,NA,NA,35.01529,Cleared,Weather Event,153,2/6/20 Rain Event,Brown Creek Church Rd has been closed due to high water in the area of Fork Branch between NC 742 & US 52 N.,2020-02-06,1.6985532407407407
583397,2020-02-06T20:38:00Z,2020-02-07T21:38:00Z,SR-1508,Myers Rd,Both Directions,SR-1605,E Main St/Old 421 Road,36.13787082,Cleared,Weather Event,153,2/6/20 Rain Event,Myers Road is closed at the bridge near Old 421/East Main Street due to flooding.,2020-02-06,0.7615277777777777
583399,2020-02-06T20:39:00Z,2020-02-07T05:00:00Z,SR-1266,Owens Rd,Both Directions,NC-8,NA,35.765165090000004,Cleared,Weather Event,153,2/6/20 Rain Event,Road Closed due to flooding.,2020-02-06,0.2664699074074074
583402,2020-02-06T20:42:00Z,2020-02-07T15:00:00Z,SR-1345,Mccorkle Rd,Both Directions,SR-1344,Union Church Rd,35.51858293,Road Closed,Weather Event,153,2/6/20 Rain Event,McCorkle Road is closed at the bridge due to high water / flooding conditions.,2020-02-06,0.7625
583403,2020-02-06T20:38:00Z,2020-02-10T21:38:00Z,SR-1606,George Wright Rd,Both Directions,NA,NA,35.15375,Cleared,Weather Event,153,2/6/20 Rain Event,George Wright Road is closed between SR-1600 and SR-1608 due to high water at Richardson Creek.,2020-02-06,1.7923842592592591
583404,2020-02-06T20:42:00Z,2020-02-07T15:00:00Z,SR-1124,Old Shelby Rd,Both Directions,SR-1255,Sunrise Dr,35.69752875,Cleared,Weather Event,153,2/6/20 Rain Event,Old Shelby Rd (SR 1124) at Sunrise Rd (SR 1255)has reopened.,2020-02-06,0.37578703703703703
583406,2020-02-06T20:40:00Z,2020-02-07T18:00:00Z,SR-1884,Williamsburg Rd,Both Directions,NA,NA,35.96555456,Cleared,Weather Event,153,2/6/20 Rain Event,NA,2020-02-06,0.6268981481481481
583407,2020-02-06T20:43:00Z,2020-02-07T17:00:00Z,SR-1787,Kanoy Rd,Both Directions,NA,NA,35.8962384,Cleared,Weather Event,153,2/6/20 Rain Event,Road is open to traffic.,2020-02-06,0.24182870370370368
583409,2020-02-06T20:47:00Z,2020-02-08T17:00:00Z,SR-1792,Jacob St,Both Directions,NA,NA,35.89791035,Cleared,Weather Event,153,2/6/20 Rain Event,Road is open to traffic.,2020-02-06,0.2647337962962963
583410,2020-02-06T20:43:00Z,2020-02-07T21:43:00Z,SR-1503,Steelman Rd,Both Directions,SR-1134,Dobbins Mill Rd,36.16324513,Cleared,Weather Event,153,2/6/20 Rain Event,Steelman Rd is open.,2020-02-06,0.8505324074074073
583412,2020-02-06T20:48:00Z,2020-02-07T18:00:00Z,SR-1557,Riverside Rd,Both Directions,NA,NA,35.88231048,Road Impassable,Weather Event,153,2/6/20 Rain Event,Road is closed due to flooding.,2020-02-06,0.8833333333333333
583413,2020-02-06T20:49:00Z,2020-02-11T20:30:00Z,SR-1139,Sowers Rd,Both Directions,NA,NA,35.72914872,Cleared,Weather Event,153,2/6/20 Rain Event,Sowers Road closed due to flooding.,2020-02-06,3.7593865740740737
583414,2020-02-06T20:45:00Z,2020-02-10T21:45:00Z,SR-1608,Burnsville Church Rd,Both Directions,NA,NA,35.13525,Cleared,Weather Event,153,2/6/20 Rain Event,Burnsville Church Rd is closed between NC 742 & SR-1600 due to flooding.,2020-02-06,0.6796296296296296
583416,2020-02-06T20:50:00Z,2020-02-07T21:50:00Z,SR-1116,Crater Rd,Both Directions,SR-1103,Buck Shoals Rd,36.09222436,Cleared,Weather Event,153,2/6/20 Rain Event,Crater Rd is is open.,2020-02-06,0.8442708333333333
583417,2020-02-06T20:52:00Z,2020-02-08T17:00:00Z,SR-1162,Broadway Road,Both Directions,NA,NA,35.78640044,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.9398148148148148
583419,2020-02-06T20:49:00Z,2020-02-07T21:49:00Z,SR-1328,Shannon Rd,Both Directions,SR-1008,Waxhaw Indian Trail Rd,34.9685375,Road Closed,Weather Event,153,2/6/20 Rain Event,Shannon Rd. between Waxhaw Indian Trail Rd & Caravan Ln,2020-02-06,0.5909722222222222
583421,2020-02-06T20:54:00Z,2020-02-11T20:30:00Z,SR-1169,Horseshoe Neck Rd,Both Directions,NA,NA,35.81034145,Cleared,Weather Event,153,2/6/20 Rain Event,Horseshoe Neck Road is closed due to flooding.,2020-02-06,3.755775462962963
583423,2020-02-06T20:55:00Z,2020-02-07T17:00:00Z,SR-1779,Airport Rd,Both Directions,SR-1779,Shephard Street,35.30502343,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,2020-02-06,0.6348958333333333
583424,2020-02-06T20:55:00Z,2020-02-07T21:55:00Z,SR-1600,Falcon Rd,Both Directions,SR-1605,E Main St/Old 421 East,36.13601378,Cleared,Weather Event,153,2/6/20 Rain Event,Falcon Rd is closed at the bridge due to flooding.,2020-02-06,0.6824074074074074
583425,2020-02-06T20:58:00Z,2020-02-07T17:00:00Z,SR-3159,Belmont Blvd,Both Directions,NA,NA,35.74768603,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.24978009259259257
583427,2020-02-06T20:54:00Z,2020-02-10T21:54:00Z,SR-1770,Rocky Mount Church Rd,Both Directions,NA,NA,35.19505461,Cleared,Weather Event,153,2/6/20 Rain Event,Rocky Mount Church Rd is closed due to flooding at Rocky River.,2020-02-06,3.927175925925926
583428,2020-02-06T21:00:00Z,2020-02-07T17:00:00Z,SR-2093,Ben Lee Rd,Both Directions,NA,NA,35.81880548,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.25112268518518516
583429,2020-02-06T20:59:00Z,2020-02-10T20:00:00Z,SR-1345,Butler Bridge Rd,Both Directions,SR-1365,N Rugby Rd,35.40707888,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,2020-02-06,3.8516666666666666
583431,2020-02-06T21:02:00Z,2020-02-07T17:00:00Z,SR-2115,Cunningham Brk Yard Rd,Both Directions,NA,NA,35.7989993,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.5664814814814815
583432,2020-02-06T21:03:00Z,2020-02-07T22:03:00Z,SR-1221,Old Beatty Ford Rd,Both Directions,SR-2350,Old US 80 Hwy,35.50766274,Road Impassable,Weather Event,153,2/6/20 Rain Event,Road flooded near Old Hwy 80,2020-02-06,0.9145833333333333
583433,2020-02-06T21:05:00Z,2020-02-07T17:00:00Z,SR-2259,Old Hwy 75,Both Directions,NA,NA,35.76272325,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.24734953703703702
583434,2020-02-06T20:56:00Z,2020-02-07T21:56:00Z,SR-1533,Howey Bottoms Rd,Both Directions,SR-1534,West Duncan Rd,35.12716862,Road Closed,Weather Event,153,2/6/20 Rain Event,Howey Bottems Rd. at the bridge.is closed right before West Duncan Rd.,2020-02-06,0.586111111111111
583436,2020-02-06T21:06:00Z,2020-02-07T17:00:00Z,SR-1006,Howard Gap Rd,Both Directions,US-25,NA,35.42100179,Cleared,Weather Event,153,2/6/20 Rain Event,Road is Flooded,2020-02-06,0.6043287037037037
583437,2020-02-06T21:07:00Z,2020-02-07T17:00:00Z,SR-2265,Fred Miller Rd,Both Directions,NA,NA,35.74215895,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding,2020-02-06,0.2447337962962963
583438,2020-02-06T21:02:00Z,2020-03-03T22:02:00Z,SR-1119,Beaver Rd,Both Directions,NA,NA,34.88822,Road Impassable,Weather Event,153,2/6/20 Rain Event,Beaver Rd is closed between SR-1118 and SR-1121 due to a pipe washed out.,2020-02-06,26.041666666666664
583441,2020-02-06T21:09:00Z,2020-02-07T17:00:00Z,SR-2416,Old NC 109,Both Directions,NA,NA,35.73248039,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.24989583333333332
583442,2020-02-06T21:08:00Z,2020-02-07T22:08:00Z,SR-1221,Old Beatty Ford,Both Directions,NA,NA,35.51390494,Road Impassable,Weather Event,153,2/6/20 Rain Event,Roadway flooded at Dutch Buffalo Creek,2020-02-06,0.7444444444444444
583443,2020-02-06T21:12:00Z,2020-02-08T22:12:00Z,SR-1570,Dinkins Bottom Rd,Both Directions,SR-1001,Courtney Huntsville Rd,36.09752831,Cleared,Weather Event,153,2/6/20 Rain Event,Dinkins Bottom Road is closed at the bridge due to flooding.,2020-02-06,1.8041550925925924
583444,2020-02-06T21:11:00Z,2020-02-07T22:11:00Z,SR-1524,Stevens Mill Rd,Both Directions,SR-1528,Friendly Baptist Church Rd,35.1088396,Road Closed,Weather Event,153,2/6/20 Rain Event,W. Lawyers Rd. between Friendly Baptist Church Rd. & Indian Trail Fairview Rd.,2020-02-06,0.5756944444444444
583445,2020-02-06T21:15:00Z,2020-02-07T22:15:00Z,SR-1005,Richfield Rd,Both Directions,NA,NA,35.544992,Road Impassable,Weather Event,153,2/6/20 Rain Event,Richfield Rd flooded at Flat Creek,2020-02-06,0.6145833333333333
583446,2020-02-06T21:13:00Z,2020-02-07T22:13:00Z,SR-1326,Coxe Rd,Both Directions,NA,NA,35.25082989,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road closed,2020-02-06,0.6431481481481481
583447,2020-02-06T21:12:00Z,2020-02-07T17:00:00Z,SR-2262,New Cut Rd,Both Directions,NA,NA,35.77576084,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.23900462962962962
583448,2020-02-06T21:18:00Z,2020-02-07T22:18:00Z,SR-1362,Solen Williams Rd,Both Directions,NA,NA,35.25318127,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road is closed,2020-02-06,0.5979050925925926
583449,2020-02-06T21:19:00Z,2020-02-07T17:00:00Z,SR-2104,Cunningham Rd,Both Directions,SR-2104,Cunningham Rd,35.79525533,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.23701388888888889
583450,2020-02-06T21:07:00Z,2020-02-07T05:00:00Z,SR-1283,Cimarron Cir,Both Directions,SR-1193,Peppercorn Rd,35.23680707,Road Closed,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding. Between Cimmaron Cir. and Peppercorn rd,2020-02-06,0.3284722222222222
583451,2020-02-06T21:20:00Z,2020-02-07T22:20:00Z,SR-1352,John Watson Rd,Both Directions,NA,NA,35.26227813,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road closed,2020-02-06,0.6381944444444444
583453,2020-02-06T21:17:00Z,2020-02-07T22:17:00Z,SR-1640,Kelly Plantation Rd.,Both Directions,NC-22,NC 24/27,35.37209628,Road Impassable,Weather Event,153,2/6/20 Rain Event,Kelly Plantation Rd impassable due to high water between Hunter Rd. and NC 24/27.,2020-02-06,1.0416666666666665
583454,2020-02-06T21:22:00Z,2020-02-07T17:00:00Z,SR-2346,Summerville Church Rd,Both Directions,NA,NA,35.66492008,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.5535532407407407
583455,2020-02-06T21:05:00Z,2020-02-07T04:00:00Z,SR-1405,Ramseur Rd,Both Directions,NC-161,NA,35.30180999,Road Closed,Weather Event,153,2/6/20 Rain Event,ROAD CLOSED DUE TO FLOODING.,2020-02-06,0.2881944444444444
583456,2020-02-06T21:28:00Z,2020-02-08T22:28:00Z,SR-1527,Richmond Hill Church Rd,Both Directions,SR-1510,Rockford Rd,36.25558295,Cleared,Weather Event,153,2/6/20 Rain Event,Richmond Hill Church Road is open.,2020-02-06,0.8300231481481481
583457,2020-02-06T21:28:00Z,2020-02-08T15:00:00Z,SR-2019,Rocky Ford Rd,Both Directions,NA,River Rock Ln,35.61281586,Road Closed,Weather Event,153,2/6/20 Rain Event,Rocky Ford Rd(SR2019) is closed due to flooding.,2020-02-06,1.7305555555555554
583458,2020-02-06T21:29:00Z,2020-02-07T15:00:00Z,SR-1529,Mt Zion Church,Both Directions,NC-226,NA,35.4754857,Cleared,Weather Event,153,2/6/20 Rain Event,Mt Zion Church Road is closed at bridge due to high water / flooding conditions,2020-02-06,0.550162037037037
583459,2020-02-06T21:23:00Z,2020-02-07T22:23:00Z,SR-1501,Hunting Country Rd,Both Directions,NA,NA,35.20472025,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water road closed,2020-02-06,0.5941319444444444
583461,2020-02-06T21:31:00Z,2020-02-07T18:00:00Z,SR-2320,S Greenbriar Rd,Both Directions,NA,NA,35.78974366,Road Impassable,Weather Event,153,2/6/20 Rain Event,Road is closed due to flooding.,2020-02-06,0.8534722222222222
583463,2020-02-06T21:36:00Z,2020-02-07T22:36:00Z,SR-1516,River Rd,Both Directions,NA,NA,35.21626476,Cleared,Weather Event,153,2/6/20 Rain Event,Due to high water and washouts road closed,2020-02-06,0.7785416666666666
583464,2020-02-06T21:38:00Z,2020-02-07T22:38:00Z,SR-2142,Henry Oldham Rd,Both Directions,NA,Linda Drive,35.57737539,Cleared,Weather Event,153,2/6/20 Rain Event,Road Closed due to Flooding,2020-02-06,0.9250462962962962
583465,2020-02-06T21:34:00Z,2020-02-07T15:00:00Z,SR-2011,Marshall Wolf,Both Directions,SR-1001,Stony Point Road,35.30873477,Cleared,Weather Event,153,2/6/20 Rain Event,Marshall Wolf Rd closed at bridge due to high water / flooding conditions,2020-02-06,0.5460185185185185
583466,2020-02-06T21:40:00Z,2020-02-07T18:00:00Z,SR-1896,Friendship Rd,Both Directions,NA,NA,35.92522547,Cleared,Weather Event,153,2/6/20 Rain Event,Road is closed due to flooding.,2020-02-06,0.06160879629629629
583467,2020-02-06T21:40:00Z,2020-02-07T22:40:00Z,SR-1151,Green River Cove Rd,Both Directions,NA,NA,35.3150984,Cleared,Weather Event,153,2/6/20 Rain Event,Due to flooding road closed.,2020-02-06,0.6264583333333333
583468,2020-02-06T21:44:00Z,2020-02-07T18:00:00Z,SR-1905,Bailey Farm Rd,Both Directions,NA,NA,35.89630277,Cleared,Weather Event,153,2/6/20 Rain Event,Road is closed due to flooding.,2020-02-06,0.5757523148148148
583469,2020-02-06T21:43:00Z,2020-02-07T22:43:00Z,SR-1504,Ridge Rd,Both Directions,SR-1367,E Unionville Indian Trail Rd,35.08918221,Road Closed,Weather Event,153,2/6/20 Rain Event,Ridge Rd. between W Unionville Indian Trail Rd & Friendly Baptist Church Rd.,2020-02-06,0.5534722222222221
583471,2020-02-06T21:45:00Z,2020-02-07T20:00:00Z,SR-1537,Laton Rd,Both Directions,NA,NA,35.36534998,Road Impassable,Weather Event,1,None,SR 1537 Laton Rd is impassable due to power pole and power lines in the roadway from the storm.,2020-02-06,0.9270833333333333
583472,2020-02-06T21:47:00Z,2020-02-08T22:47:00Z,SR-1597,Hutchens Rd,Both Directions,SR-1599,Mt Carmel Church Rd,36.15790728,Cleared,Weather Event,153,2/6/20 Rain Event,Hutchens Rd is closed due to flooding.,2020-02-06,0.7654282407407407
583473,2020-02-06T21:45:00Z,2020-02-07T22:45:00Z,SR-1104,Maske Rd,Both Directions,NA,NA,35.20642367,Cleared,Weather Event,153,2/6/20 Rain Event,Water across roadway due to heavy rains,2020-02-06,0.7727777777777778
583474,2020-02-06T21:49:00Z,2020-02-07T20:00:00Z,SR-1401,Pennington Rd,Both Directions,NA,NA,35.36874672,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1401 Pennington Rd is back open.,2020-02-06,0.9243055555555555
583475,2020-02-06T21:51:00Z,2020-02-09T22:51:00Z,SR-1534,Hart Rd,Both Directions,NA,NA,35.25100071,Cleared,Weather Event,153,2/6/20 Rain Event,road closed due to high water,2020-02-06,1.5710069444444443
583477,2020-02-06T21:53:00Z,2020-02-07T20:00:00Z,SR-1720,Valley Dr,Both Directions,NA,NA,35.39112932,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1720 Valley Dr is back open.,2020-02-06,0.9215277777777777
583478,2020-02-06T21:53:00Z,2020-02-09T22:53:00Z,SR-1207,Barclay Rd,Both Directions,NA,NA,35.19689494,Cleared,Weather Event,153,2/6/20 Rain Event,road closed due to high water,2020-02-06,1.6464583333333334
583479,2020-02-06T21:52:00Z,2020-02-07T11:00:00Z,SR-1007,S Rocky River Rd,Both Directions,SR-1149,Doster Rd,34.92985119,Road Closed,Weather Event,153,2/6/20 Rain Event,S. Rocky River Rd. between Doster Rd. & Long Hope Rd.,2020-02-06,0.5472222222222222
583480,2020-02-06T21:54:00Z,2020-02-07T16:38:10Z,SR-2083,Reeves Rd,Both Directions,NA,Quaker Church Road,36.30273673,Cleared,Weather Event,153,2/6/20 Rain Event,The road has reopened near Quaker Church Road.,2020-02-06,0.7806712962962963
583481,2020-02-06T21:57:00Z,2020-02-07T22:57:00Z,SR-2153,Rosser Rd,Both Directions,NA,hoover hill lane,35.62332606,Cleared,Weather Event,153,2/6/20 Rain Event,Road Closed due to Flooding,2020-02-06,0.9117476851851851
583482,2020-02-06T21:56:00Z,2020-02-07T20:00:00Z,SR-1109,Buster Rd,Both Directions,NA,NA,35.19760468,Road Impassable,Weather Event,153,2/6/20 Rain Event,SR 1109 Buster Rd is back open.,2020-02-06,0.9194444444444444
583484,2020-02-06T21:55:00Z,2020-02-07T22:55:00Z,NC-731,NA,Both Directions,NA,chappell rd,35.26008233,Cleared,Weather Event,153,2/6/20 Rain Event,Road covered with water,2020-02-06,0.7656134259259259
583485,2020-02-06T21:58:00Z,2020-02-07T17:00:00Z,SR-2541,Alleghany Church Rd,Both Directions,NA,NA,35.54490308,Cleared,Weather Event,153,2/6/20 Rain Event,Road closed due to flooding.,2020-02-06,0.5291435185185185
583486,2020-02-06T21:59:00Z,2020-02-07T22:59:00Z,SR-2153,Rosser Rd,Both Directions,SR-2142,Henry Oldham Rd,35.60540379,Cleared,Weather Event,153,2/6/20 Rain Event,Road Closed Due to Flooding,2020-02-06,0.9102546296296296
583487,2020-02-06T22:00:00Z,2020-02-07T23:00:00Z,SR-1500,Ball Park Rd,Both Directions,NA,Odessa Rd,35.35700374,Cleared,Weather Event,153,2/6/20 Rain Event,Water across roadway,2020-02-06,0.7619212962962962
583488,2020-02-06T22:00:00Z,2020-02-10T20:00:00Z,SR-1970,Hill-Ford,Both Directions,NA,NA,35.19515647,Road Impassable,Weather Event,1,None,SR 1970 Hill-Ford Rd is impassable due to flooding from the storm.,2020-02-06,3.9166666666666665
